,CU651637,CP001855,CP002167,CP000468,CP000946,CP000819,CP001665,AM946981,CP001509,CP001396,CP001637,AP012030,CU928162,CP000802,CU928160,CP002516,AP009240,AP009378,CP000948,U00096,AP009048,CP002185,CP002967,FN554766,CU928145,AP010958,AP010960,CP001164,AE005174,BA000007,CP001368,AP010953,CP001846,CP000970,FM180568,CP000800,FN649414,CP002729,CP001969,CU928161,CP000247,CP001671,AE014075,CU928164,CP002797,CU928163,CP000243,CP001063,CP000036,CP000034,CP001383,AE014073,AE005674,CP000266,CP000038
CIW80_23155,29.091,29.091,99.227,29.091,29.351,29.351,29.351,29.351,29.351,29.351,29.351,29.351,29.091,29.351,29.091,29.091,29.091,29.091,29.351,29.351,29.351,29.091,29.091,29.61,29.091,29.091,29.091,29.351,29.351,29.351,29.351,29.091,29.351,29.351,29.351,29.091,29.351,29.351,99.227,29.06,29.091,100.0,100.0,29.091,29.091,29.351,99.227,29.351,29.091,29.091,28.571,28.571,28.571,27.778,28.831
CIW80_23160,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,92.157,98.876,56.863,56.863,49.02,49.02,49.02,49.02,48.837,44.444
CIW80_23165,80.702,80.702,100.0,80.702,80.702,80.702,80.702,80.702,80.702,80.702,80.702,80.702,80.702,80.702,80.702,80.702,80.702,78.992,80.702,80.702,80.702,80.702,80.702,80.702,80.702,80.702,80.702,79.832,96.842,79.832,79.832,80.702,79.825,79.825,80.702,80.702,80.702,80.702,80.702,80.702,80.702,100.0,100.0,79.825,78.992,80.702,100.0,56.522,0.0,0.0,78.992,78.992,78.992,56.522,0.0
CIW80_23170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23175,98.718,98.718,98.81,98.718,98.718,98.718,98.718,98.718,98.718,98.718,98.718,98.718,98.718,98.718,98.718,98.718,98.718,98.718,98.718,98.718,98.718,98.718,98.718,97.436,98.718,98.718,98.718,98.718,98.718,98.718,98.718,98.718,98.718,97.436,98.718,97.436,98.718,98.718,98.718,98.718,98.718,100.0,98.718,98.718,98.718,97.436,98.718,48.077,48.077,48.077,98.718,98.718,98.718,48.077,48.077
CIW80_23180,81.221,81.221,81.221,81.221,81.221,81.221,81.221,81.221,81.221,81.221,80.751,80.751,81.221,81.221,80.751,80.751,80.751,81.221,81.221,81.221,81.221,80.751,80.751,80.751,80.751,80.751,80.751,81.69,81.221,81.69,81.69,80.282,81.69,81.221,81.221,80.751,81.221,81.221,81.221,81.221,81.221,81.221,81.221,81.221,81.221,80.751,81.221,27.074,0.0,27.074,81.221,81.221,81.221,26.809,80.751
CIW80_23185,0.0,0.0,81.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,82.85700000000001,0.0,76.471,0.0,76.429,76.429,76.429,76.429,0.0,80.0,0.0,79.286,86.429,0.0,0.0,0.0,81.429,100.0,100.0,0.0,0.0,0.0,81.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23190,37.5,37.5,37.5,37.5,37.264,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.264,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,99.268,37.5,37.5,37.5,99.756,99.756,99.756,99.756,37.5,99.756,37.5,37.5,37.5,99.756,37.264,37.5,37.5,37.5,100.0,100.0,37.5,46.415,99.268,37.264,37.028,37.028,99.268,37.5,37.5,37.5,46.415,37.5
CIW80_23195,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,98.361,41.597,41.597,41.597,99.18,99.18,99.18,99.18,41.597,99.18,41.597,41.597,41.597,98.77,41.597,41.597,41.597,41.597,100.0,100.0,41.597,41.597,98.361,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597,41.597
CIW80_23200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.774,0.0,0.0,0.0,98.71,98.71,98.71,98.71,0.0,98.71,0.0,0.0,0.0,99.355,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,96.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23205,34.701,34.701,34.701,34.701,35.075,34.701,34.701,34.701,34.701,34.701,34.701,34.701,34.701,35.075,34.701,34.701,34.701,34.701,34.701,34.701,34.701,34.701,34.701,97.692,34.701,34.701,34.701,99.487,99.487,99.487,99.487,34.701,99.744,34.701,34.701,34.701,98.462,35.075,34.701,34.701,34.701,100.0,100.0,34.701,34.701,97.692,35.448,35.897,35.897,34.701,34.701,34.701,34.701,34.701,34.701
CIW80_23210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.41,0.0,0.0,0.0,96.923,96.923,96.923,96.923,0.0,96.923,0.0,0.0,0.0,95.897,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,96.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.507,0.0,0.0,0.0,96.378,96.119,96.378,96.4,0.0,96.378,0.0,0.0,0.0,96.381,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,96.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.515,0.0,0.0,0.0,99.505,99.505,99.505,99.505,0.0,99.505,0.0,0.0,0.0,98.02,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,98.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.211,0.0,0.0,0.0,96.78,96.78,96.78,96.78,0.0,96.959,0.0,0.0,0.0,99.284,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,98.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23235,32.468,32.468,32.468,32.468,32.468,32.468,32.468,32.468,32.468,32.468,0.0,32.468,32.468,32.468,32.468,32.468,32.468,32.468,32.468,32.468,32.468,32.468,32.468,72.03399999999998,32.468,32.468,32.468,72.03399999999998,72.03399999999998,72.03399999999998,72.03399999999998,32.468,72.03399999999998,32.468,32.468,32.468,100.0,32.468,32.468,32.468,32.468,100.0,100.0,32.468,32.468,72.03399999999998,32.468,32.468,32.468,32.468,32.468,32.468,32.468,32.468,32.468
CIW80_23240,0.0,0.0,29.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.74,0.0,0.0,0.0,0.0,66.3,66.3,0.0,0.0,66.3,0.0,0.0,0.0,99.558,0.0,0.0,0.0,29.452,100.0,100.0,0.0,0.0,66.96,29.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.723,0.0,0.0,0.0,81.675,81.675,81.675,81.675,0.0,81.675,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,82.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23250,25.352,25.352,25.352,0.0,25.352,25.352,25.352,25.352,25.352,25.352,25.352,25.352,25.352,25.352,25.352,0.0,25.352,25.352,25.352,25.352,25.352,25.352,25.352,96.429,25.352,25.352,25.352,95.238,95.238,95.238,95.238,25.352,96.429,25.352,25.352,25.352,100.0,25.352,25.352,25.352,25.352,100.0,100.0,25.352,25.352,96.429,25.352,25.352,25.352,25.352,25.352,25.352,25.352,25.352,25.352
CIW80_23255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.186,0.0,0.0,0.0,96.512,96.512,96.512,96.512,0.0,96.512,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,94.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23260,26.984,26.984,26.984,26.984,26.19,26.19,26.19,26.19,26.19,26.19,26.19,26.19,26.984,26.19,26.19,26.19,26.19,26.984,26.19,26.19,26.19,26.19,26.19,97.407,26.19,26.19,26.19,26.19,96.667,96.667,97.309,26.19,96.667,26.984,26.984,26.19,99.63,26.19,26.984,26.984,26.984,100.0,100.0,26.667,26.984,97.407,26.984,26.19,26.19,26.19,26.19,26.19,26.19,26.19,26.19
CIW80_23265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.041,0.0,0.0,0.0,92.531,92.531,92.531,92.531,0.0,92.946,0.0,0.0,0.0,99.099,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,95.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.051,0.0,0.0,0.0,94.334,94.334,94.334,94.334,0.0,94.334,0.0,0.0,0.0,99.394,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,94.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.385,0.0,0.0,0.0,65.079,64.615,65.079,65.079,0.0,64.615,0.0,0.0,0.0,99.231,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,65.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23285,0.0,0.0,43.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,43.333,95.0,0.0,0.0,0.0,0.0,43.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23290,0.0,0.0,53.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.354,99.885,99.885,0.0,0.0,0.0,53.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23295,0.0,0.0,88.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.904,99.777,99.756,0.0,0.0,0.0,88.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,92.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23330,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,100.0,100.0,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333,33.333
CIW80_23335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23355,0.0,0.0,0.0,88.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.90299999999998,0.0,0.0,0.0,0.0,91.22,0.0,0.0,0.0,0.0,0.0,91.489,91.053,87.90299999999998,0.0,0.0,0.0,0.0,0.0,94.737,0.0,92.632,0.0,0.0,92.118,0.0,0.0,91.053,90.732,100.0,100.0,26.606,91.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23370,48.955,48.955,48.955,48.955,48.955,49.254,49.254,49.254,49.254,49.254,49.254,49.254,48.657,48.955,48.955,48.955,48.955,48.955,49.254,49.254,49.254,48.955,48.955,48.955,48.657,48.955,48.955,48.657,48.657,48.657,48.657,48.657,48.955,48.955,48.358,48.955,48.955,49.254,48.955,48.955,99.42,100.0,100.0,48.955,48.955,48.955,48.955,48.955,48.955,48.955,49.102,49.102,49.102,48.802,49.254
CIW80_23375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23385,32.301,32.301,98.131,40.909,85.46700000000001,85.46700000000001,85.46700000000001,85.46700000000001,85.46700000000001,85.46700000000001,85.46700000000001,85.46700000000001,41.887,41.288,85.12100000000002,85.46700000000001,85.46700000000001,44.361,85.46700000000001,85.46700000000001,85.46700000000001,85.46700000000001,85.46700000000001,81.315,85.46700000000001,91.429,85.12100000000002,42.941,42.941,42.941,42.941,97.396,42.941,43.137,85.12100000000002,85.46700000000001,85.12100000000002,85.12100000000002,0.0,40.909,98.947,100.0,100.0,42.264,57.051,42.264,33.01,43.07100000000001,48.69600000000001,46.957,98.137,94.615,98.137,98.137,46.56100000000001
CIW80_23390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23410,0.0,0.0,22.477,22.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05,0.0,0.0,0.0,0.0,22.05,0.0,0.0,0.0,0.0,0.0,98.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05,0.0,0.0,0.0,22.05,22.05,24.83,100.0,100.0,0.0,22.05,0.0,22.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23415,34.821,34.821,34.821,34.821,34.389,32.323,34.389,32.323,32.323,34.389,34.389,34.389,34.821,34.389,34.389,34.389,34.389,34.389,34.389,34.389,34.389,34.389,34.389,98.712,34.821,34.389,34.389,34.389,34.389,34.389,34.389,34.389,34.389,34.081,34.389,34.389,34.821,34.389,34.821,34.821,99.715,100.0,100.0,34.821,34.821,34.821,34.821,34.389,34.389,33.484,34.389,34.389,34.389,34.389,34.389
CIW80_23420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.943,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.425,95.425,95.425,95.425,95.425,95.425,0.0,0.0,0.0,0.0,0.0,95.425,0.0,0.0,97.386,96.078,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23445,0.0,0.0,78.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.437,81.28699999999998,0.0,77.193,79.032,77.193,77.193,77.193,77.193,0.0,83.041,0.0,74.854,84.211,0.0,0.0,0.0,96.667,100.0,100.0,0.0,0.0,0.0,98.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
